file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-crypto-module\src\test\java\org\apache\tika\parser\crypto\Pkcs7ParserTest.java,org.apache.tika.parser.crypto.Pkcs7ParserTest,class,6,6,0,6,3,2,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,3,0,3,0,3,1,0,0,0,34,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\ObjectDeclarationWithRefCount.java,org.apache.tika.parser.microsoft.onenote.ObjectDeclarationWithRefCount,class,4,6,2,4,8,1,0,0,20,0.75,0.14285715,0.14285715,8,0,8,0,0,0,8,0,0,0,4,0,0,0,0,4,0,0,0,44,8,0,0,0,0,0,0,6,0,4,0,0,1,0,19,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\language\detect\LanguageResult.java,org.apache.tika.language.detect.LanguageResult,class,2,7,5,2,12,1,0,4,0,0.625,0.60714287,1.0,8,0,8,0,0,0,8,0,0,0,4,1,1,3,0,0,4,0,2,40,8,1,2,0,0,4,2,8,0,8,2,0,0,0,58,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-eval\tika-eval-app\src\main\java\org\apache\tika\eval\app\io\XMLLogMsgHandler.java,org.apache.tika.eval.app.io.XMLLogMsgHandler,interface,1,4,3,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\mime\OrClause.java,org.apache.tika.mime.OrClause,class,2,3,1,2,7,1,0,3,0,0.0,1.0,1.0,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,1,24,4,2,0,0,0,1,1,3,1,2,2,0,0,0,11,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-ml\tika-parser-nlp-module\src\main\java\org\apache\tika\parser\ner\grobid\GrobidNERecogniser.java,org.apache.tika.parser.ner.grobid.GrobidNERecogniser,class,7,8,1,7,26,1,0,29,12,0.725,0.53333336,1.0,8,2,6,2,0,0,6,0,0,0,5,4,1,4,0,0,3,0,2,150,7,1,4,5,0,33,2,41,2,36,5,1,0,0,108,1,6
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\ooxml\OOXMLExtractorFactory.java,org.apache.tika.parser.microsoft.ooxml.OOXMLExtractorFactory,class,42,44,2,42,60,1,0,49,3,0.6666667,0.0,0.0,3,3,1,2,0,0,2,0,0,0,4,4,0,4,0,0,2,0,6,211,11,2,22,4,1,23,9,52,3,26,5,0,0,0,135,1,1
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\exception\FileTooLongException.java,org.apache.tika.exception.FileTooLongException,class,1,2,1,1,3,4,0,1,3,0.0,0.0,0.0,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,4,0,0,1,0,0,0,0,0,20,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-ml\tika-dl\src\test\java\org\apache\tika\dl\imagerec\DL4JVGG16NetTest.java,org.apache.tika.dl.imagerec.DL4JVGG16NetTest,class,4,4,0,4,7,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,1,2,1,10,0,9,0,7,2,0,0,0,44,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-pkg-module\src\test\java\org\apache\tika\parser\pkg\UnrarParserTest.java,org.apache.tika.parser.pkg.UnrarParserTest,class,7,7,0,7,2,3,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,3,0,4,0,4,1,0,0,0,44,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\OutlookExtractor.java,org.apache.tika.parser.microsoft.OutlookExtractor,class,32,35,3,32,146,2,0,108,119,0.8508772,0.14285715,0.14285715,19,4,7,12,0,0,7,0,0,0,6,2,0,5,0,1,4,0,18,508,26,12,55,12,12,52,32,98,2,65,6,0,3,0,215,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\ooxml\xwpf\ml2006\Word2006MLParser.java,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006.Word2006MLParser,class,10,10,0,10,3,3,0,7,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,1,18,1,0,0,1,0,2,0,2,0,2,1,0,0,0,41,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-batch\src\test\java\org\apache\tika\batch\fs\BatchProcessTest.java,org.apache.tika.batch.fs.BatchProcessTest$StreamStrings,innerclass,0,0,0,0,4,1,0,0,0,0.25,NaN,NaN,4,0,1,3,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,17,3,0,0,0,0,4,0,2,1,2,0,0,0,0,9,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-audiovideo-module\src\main\java\org\apache\tika\parser\mp3\ID3v24Handler.java,org.apache.tika.parser.mp3.ID3v24Handler,class,9,11,2,9,29,2,0,8,83,0.86666673,0.14102565,0.84615386,15,0,13,2,0,0,13,0,0,0,11,0,0,11,0,0,0,0,3,106,14,1,1,0,0,12,12,14,0,13,3,0,1,0,58,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\test\java\org\apache\tika\parser\microsoft\OfficeParserTest.java,org.apache.tika.parser.microsoft.OfficeParserTest,class,6,8,2,6,2,2,0,6,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,3,0,3,1,3,0,0,0,0,25,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\test\java\org\apache\tika\parser\microsoft\ooxml\xwpf\ml2006\Word2006MLParserTest.java,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006.Word2006MLParserTest,class,9,10,1,9,5,2,0,16,6,0.0,0.0,0.0,4,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,75,0,1,0,0,0,50,15,10,1,10,1,0,0,1,74,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\streamobj\StreamObjectTypeHeaderEnd.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.StreamObjectTypeHeaderEnd,enum,1,6,5,1,5,1,0,4,0,0.33333334,0.5,0.5,3,1,2,0,0,1,4,0,0,0,2,1,0,1,0,1,2,0,1,43,2,1,0,0,0,0,26,2,0,2,1,0,0,0,86,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\ooxml\XSSFExcelExtractorDecorator.java,org.apache.tika.parser.microsoft.ooxml.XSSFExcelExtractorDecorator$AbsPathExtractorHandler,innerclass,2,2,0,2,4,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,2,1,3,0,3,3,0,0,0,18,2,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\streamobj\basic\AdapterHelper.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.AdapterHelper,class,4,5,1,4,3,1,0,8,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,19,2,1,0,0,1,0,3,8,1,8,1,0,0,0,42,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\utils\XMLReaderUtils.java,org.apache.tika.utils.XMLReaderUtils,class,20,31,11,20,114,5,0,90,320,0.91341984,0.02631579,0.036842104,33,33,19,14,0,0,20,0,0,0,21,21,2,19,0,0,16,0,66,655,29,8,15,35,0,68,25,88,19,68,3,2,6,2,302,1,19
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-digest-commons\src\main\java\org\apache\tika\parser\digestutils\CommonsDigesterFactory.java,org.apache.tika.parser.digestutils.CommonsDigesterFactory,class,4,4,0,4,3,1,0,0,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,13,1,0,0,0,0,1,1,4,0,2,0,0,0,0,16,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\fork\UpperCasingContentHandler.java,org.apache.tika.fork.UpperCasingContentHandler,class,2,3,1,2,2,2,0,3,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,10,1,0,0,0,0,0,0,2,0,2,0,0,0,0,16,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\property\IProperty.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.property.IProperty,interface,1,11,10,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-core\src\main\java\org\apache\tika\server\core\resource\TikaWelcome.java,org.apache.tika.server.core.resource.TikaWelcome$Endpoint,innerclass,0,0,0,0,1,1,0,4,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,5,0,5,0,0,0,5,0,2,14,0,0,0,0,0,0,0,5,0,5,0,0,0,0,8,12,0
C:\Users\jprov\Documents\ck\target\tika\tika-langdetect\tika-langdetect-tika\src\test\java\org\apache\tika\langdetect\tika\ProfilingHandler.java,org.apache.tika.langdetect.tika.ProfilingHandler,class,4,4,0,4,5,2,0,2,4,0.4,0.3,0.3,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,19,2,0,0,0,0,0,0,1,0,1,0,0,0,0,48,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\extractor\EmbeddedStreamTranslator.java,org.apache.tika.extractor.EmbeddedStreamTranslator,interface,1,3,2,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-html-module\src\main\java\org\apache\tika\parser\html\charsetdetector\PreScanner.java,org.apache.tika.parser.html.charsetdetector.PreScanner,class,5,8,3,5,70,1,0,37,129,0.91897255,0.0,0.0,23,4,0,19,0,4,4,0,0,0,22,20,0,22,0,0,20,0,13,231,37,13,15,2,4,2,30,49,0,42,3,0,0,0,115,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-package\src\test\java\org\apache\tika\parser\microsoft\ooxml\TruncatedOOXMLTest.java,org.apache.tika.parser.microsoft.ooxml.TruncatedOOXMLTest,class,6,10,1,9,4,2,0,10,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,2,0,8,6,12,0,12,1,0,0,0,36,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-text-module\src\main\java\org\apache\tika\parser\txt\CharsetRecog_sbcs.java,org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_6_ar,innerclass,5,5,0,5,3,4,0,1,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,10,2,0,1,0,0,1,65,2,0,2,0,0,0,0,14,8,0
C:\Users\jprov\Documents\ck\target\tika\tika-example\src\main\java\org\apache\tika\example\GrabPhoneNumbersExample.java,org.apache.tika.example.GrabPhoneNumbersExample$Anonymous1,anonymous,1,1,0,1,3,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,1,0,0,0,0,0,0,1,0,0,0,19,-1,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-client\src\main\java\org\apache\tika\server\client\TikaClientConfigException.java,org.apache.tika.server.client.TikaClientConfigException,class,1,1,0,1,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\MultiThreadedTikaTest.java,org.apache.tika.MultiThreadedTikaTest$TikaDetectorRunner,innerclass,3,3,0,3,3,1,0,5,0,0.1,NaN,NaN,2,0,1,1,0,0,1,0,0,0,5,0,0,5,0,0,5,0,0,25,1,1,0,1,0,1,2,11,1,11,2,0,0,0,28,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\pipes\emitter\TikaEmitterException.java,org.apache.tika.pipes.emitter.TikaEmitterException,class,1,1,0,1,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-batch\src\main\java\org\apache\tika\batch\PoisonFileResource.java,org.apache.tika.batch.PoisonFileResource,class,2,5,3,2,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\sax\LinkBuilder.java,org.apache.tika.sax.LinkBuilder,class,3,5,2,3,12,1,0,5,14,0.725,0.25,0.75,8,0,8,0,0,0,8,0,0,0,5,0,0,5,0,0,2,0,0,50,3,0,3,0,0,8,0,13,0,6,1,0,0,0,23,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-zip-commons\src\main\java\org\apache\tika\detect\zip\DeprecatedZipContainerDetector.java,org.apache.tika.detect.zip.DeprecatedZipContainerDetector,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-batch\src\main\java\org\apache\tika\batch\builders\IContentHandlerFactoryBuilder.java,org.apache.tika.batch.builders.IContentHandlerFactoryBuilder,interface,3,5,2,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-ml\tika-parser-nlp-module\src\main\java\org\apache\tika\parser\ner\NERecogniser.java,org.apache.tika.parser.ner.NERecogniser,interface,0,8,8,0,3,1,0,0,3,1.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,8,0,0,0,0,8,0,0,0,13,0,0,0,0,0,8,0,8,0,8,0,0,0,0,64,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-apple-module\src\main\java\org\apache\tika\parser\iwork\PagesContentHandler.java,org.apache.tika.parser.iwork.PagesContentHandler$Footnotes,innerclass,0,0,0,0,4,1,0,3,0,0.25,-1.0,-1.0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,15,0,0,1,0,0,0,0,4,1,2,2,0,0,0,25,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-pipes\tika-pipes-reporters\tika-pipes-reporter-fs-status\src\test\java\org\apache\tika\pipes\reporters\fs\TestFileSystemStatusReporter.java,org.apache.tika.pipes.reporters.fs.TestFileSystemStatusReporter$ReportWorker,innerclass,4,4,0,4,6,1,0,7,0,0.33333334,1.0,1.0,3,0,1,1,0,1,2,0,0,0,3,0,0,2,0,1,2,0,2,34,2,1,2,0,1,0,9,9,3,9,2,0,0,0,25,2,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-ml\tika-parser-nlp-module\src\main\java\org\apache\tika\parser\ner\nltk\NLTKNERecogniser.java,org.apache.tika.parser.ner.nltk.NLTKNERecogniser,class,6,8,2,6,14,1,0,21,4,0.64,0.5,1.0,5,1,4,1,0,0,4,0,0,0,5,4,1,4,0,0,3,0,1,75,4,1,3,3,0,9,2,20,1,17,4,1,0,0,99,1,4
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-core\src\main\java\org\apache\tika\server\core\HTMLHelper.java,org.apache.tika.server.core.HTMLHelper,class,0,4,4,0,5,1,0,9,0,0.53333336,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,5,3,0,5,0,0,3,0,0,27,0,0,1,1,0,5,1,8,2,8,2,0,0,0,62,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\sax\ToXMLContentHandler.java,org.apache.tika.sax.ToXMLContentHandler,class,5,14,9,5,29,3,1,20,50,0.7115385,0.26666668,0.46666667,13,0,8,3,2,0,10,0,0,0,4,0,0,2,2,0,2,0,0,162,2,3,6,1,0,9,8,24,4,9,2,0,1,0,117,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\test\java\org\apache\tika\parser\microsoft\onenote\OneNoteParserTest.java,org.apache.tika.parser.microsoft.onenote.OneNoteParserTest,class,4,5,1,4,11,2,0,17,55,0.0,0.0,0.0,11,0,10,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,79,150,0,0,0,0,0,111,23,35,28,36,0,0,0,1,147,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-translate\src\test\java\org\apache\tika\language\translate\impl\MicrosoftTranslatorTest.java,org.apache.tika.language.translate.impl.MicrosoftTranslatorTest,class,3,3,0,3,6,1,0,11,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,39,0,0,0,2,0,19,0,8,2,7,1,0,0,0,27,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-xmp\src\main\java\org\apache\tika\xmp\convert\RTFConverter.java,org.apache.tika.xmp.convert.RTFConverter,class,4,5,1,4,3,2,0,7,3,0.6666667,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,0,1,0,1,0,2,23,2,0,0,0,0,10,0,1,0,1,0,0,0,0,39,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\RevisionManifest.java,org.apache.tika.parser.microsoft.onenote.RevisionManifest,class,2,4,2,2,8,1,0,0,20,0.75,0.14285715,0.14285715,8,0,8,0,0,0,8,0,0,0,4,0,0,0,0,4,0,0,0,34,8,0,0,0,0,0,0,4,0,4,0,0,0,0,20,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\config\ConfigBase.java,org.apache.tika.config.ConfigBase$SetterClassPair,innerclass,0,0,0,0,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,11,1,0,0,0,0,3,0,2,2,2,0,0,0,0,8,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-translate\src\main\java\org\apache\tika\language\translate\impl\MosesTranslator.java,org.apache.tika.language.translate.impl.MosesTranslator,class,2,4,2,2,13,3,0,23,0,0.53571427,0.5,0.5,7,0,4,3,0,0,4,0,0,0,4,2,0,4,0,0,2,0,4,53,6,1,1,3,1,15,3,13,4,11,2,0,0,0,103,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\parser\external2\ExternalParser.java,org.apache.tika.parser.external2.ExternalParser,class,19,20,1,19,30,2,0,41,53,0.85714287,0.20512821,0.84615386,14,0,13,1,0,0,13,0,0,0,14,6,3,11,0,0,4,0,11,149,2,3,7,4,0,15,5,44,1,31,4,0,0,0,169,1,1
C:\Users\jprov\Documents\ck\target\tika\tika-eval\tika-eval-core\src\main\java\org\apache\tika\eval\core\tokens\TokenCounts.java,org.apache.tika.eval.core.tokens.TokenCounts,class,1,19,18,1,5,1,0,4,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,24,3,0,1,0,0,0,2,4,0,3,1,0,0,0,14,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\sax\SecureContentHandler.java,org.apache.tika.sax.SecureContentHandler,class,9,12,3,9,28,6,0,17,92,0.8515625,0.123809524,0.23809524,16,0,14,1,1,0,15,0,0,0,8,0,0,8,0,0,2,0,0,100,6,0,1,1,1,12,6,14,4,9,2,0,1,0,175,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\utils\ProcessUtils.java,org.apache.tika.utils.ProcessUtils,class,4,12,8,4,26,1,0,34,13,0.6666667,0.0,0.0,6,6,4,2,0,0,5,0,0,0,1,1,0,1,0,0,1,0,16,149,7,0,4,5,2,12,16,56,4,23,5,0,0,1,78,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-pipes\tika-pipes-iterators\tika-pipes-iterator-kafka\src\test\java\org\apache\tika\pipes\pipesiterator\kafka\TestKafkaPipesIterator.java,org.apache.tika.pipes.pipesiterator.kafka.TestKafkaPipesIterator$MockFetcher,innerclass,1,1,0,1,4,1,0,3,0,0.25,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,16,1,1,1,0,0,0,1,3,0,3,2,0,0,0,12,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-ml\tika-parser-nlp-module\src\main\java\org\apache\tika\parser\ner\opennlp\OpenNLPNameFinder.java,org.apache.tika.parser.ner.opennlp.OpenNLPNameFinder,class,6,8,2,6,10,1,0,20,9,0.70000005,0.2,0.4,6,1,6,0,0,0,6,0,0,1,5,1,0,5,0,0,3,0,3,52,5,0,2,1,0,5,1,11,0,11,2,0,0,0,73,1,3
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\ooxml\xps\XPSTextExtractor.java,org.apache.tika.parser.microsoft.ooxml.xps.XPSTextExtractor,class,7,9,2,7,10,1,0,3,31,0.70000005,0.15555556,0.22222222,10,0,10,0,0,0,10,0,0,0,2,0,0,2,0,0,2,0,0,34,8,0,0,0,0,0,0,2,0,2,0,0,0,0,43,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-pipes\tika-emitters\tika-emitter-opensearch\src\main\java\org\apache\tika\pipes\emitter\opensearch\OpenSearchEmitter.java,org.apache.tika.pipes.emitter.opensearch.OpenSearchEmitter$UpdateStrategy,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-package\src\test\java\org\apache\tika\parser\mail\RFC822ParserTest.java,org.apache.tika.parser.mail.RFC822ParserTest,class,12,23,1,22,5,2,0,15,4,0.6,0.5,0.5,5,2,4,1,0,0,4,0,0,0,2,2,0,2,0,0,0,0,5,74,1,0,0,1,0,40,7,17,1,14,1,0,0,1,107,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-pkg-module\src\test\java\org\apache\tika\parser\pkg\RarParserTest.java,org.apache.tika.parser.pkg.RarParserTest,class,9,9,0,9,6,3,0,13,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,59,0,3,0,2,0,23,12,9,1,9,1,1,0,0,65,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\exception\WriteLimitReachedException.java,org.apache.tika.exception.WriteLimitReachedException,class,2,7,5,2,12,4,0,3,11,0.6666667,0.16666667,0.16666667,6,4,4,2,0,0,4,0,0,0,2,1,0,2,0,0,2,0,4,44,8,0,3,0,0,5,5,2,3,2,1,0,0,0,70,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-image-module\src\main\java\org\apache\tika\parser\image\ICNSParser.java,org.apache.tika.parser.image.ICNSParser,class,10,11,1,10,18,2,0,23,1,0.625,0.0,0.0,2,0,2,0,0,0,2,0,0,0,4,4,1,3,0,0,4,0,8,83,1,3,7,0,4,23,35,30,12,18,2,0,0,0,77,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-package\src\test\java\org\apache\tika\parser\odf\ODFParserTest.java,ODFParserTest,class,10,11,1,10,10,1,0,10,0,0.1,0.0,0.0,10,1,10,0,0,0,10,0,0,0,1,1,0,1,0,0,0,0,0,110,0,0,0,0,0,71,25,27,3,27,0,0,0,0,56,1,0
